21036,218,2
21036,148,0
21036,163,2
21036,205,3
21036,282,4
21036,51,3
21036,161,5
21036,272,1
21036,112,1
21036,83,4
21106,217,2
21106,72,5
21106,271,1
21106,83,1
21106,248,4
21106,167,5
21106,188,1
21106,81,1
21106,54,3
21106,43,2
21154,54,4
21154,35,2
21154,115,3
21154,198,3
21154,39,3
21154,90,0
21154,134,3
21154,236,5
21154,59,3
21154,258,4
21342,175,2
21342,261,5
21342,153,0
21342,166,1
21342,220,4
21342,208,2
21342,137,5
21342,213,4
21342,270,0
21342,230,0
21357,5,0
21357,104,1
21357,270,4
21357,52,0
21357,129,0
21357,61,2
21357,271,3
21357,269,1
21357,52,0
21357,248,2
21431,110,3
21431,251,4
21431,285,2
21431,112,2
21431,101,0
21431,19,2
21431,46,4
21431,251,5
21431,73,1
21431,166,4
21436,99,1
21436,202,4
21436,21,4
21436,263,3
21436,258,4
21436,287,2
21436,139,2
21436,209,0
21436,299,2
21436,234,4
21452,184,4
21452,78,5
21452,272,1
21452,119,4
21452,177,1
21452,97,5
21452,6,5
21452,12,0
21452,123,0
21452,29,2
21453,288,1
21453,10,1
21453,248,2
21453,169,2
21453,121,2
21453,181,3
21453,272,2
21453,233,3
21453,145,1
21453,190,3
21457,172,0
21457,12,5
21457,259,2
21457,239,0
21457,21,3
21457,299,3
21457,82,3
21457,251,0
21457,33,2
21457,63,0
21469,10,3
21469,196,4
21469,162,5
21469,15,5
21469,209,5
21469,44,0
21469,273,0
21469,273,3
21469,280,1
21469,149,3
21501,128,3
21501,42,2
21501,259,0
21501,70,3
21501,231,0
21501,32,1
21501,125,4
21501,116,5
21501,287,0
21501,239,4
21523,156,4
21523,108,2
21523,202,3
21523,234,3
21523,250,0
21523,162,2
21523,199,1
21523,80,5
21523,188,2
21523,192,5
21547,220,5
21547,199,2
21547,82,3
21547,133,0
21547,279,2
21547,66,0
21547,173,5
21547,111,1
21547,290,1
21547,297,2
21597,42,5
21597,105,0
21597,100,3
21597,198,2
21597,50,1
21597,156,2
21597,97,2
21597,21,5
21597,238,4
21597,132,5
21656,155,1
21656,31,0
21656,254,0
21656,23,0
21656,239,1
21656,39,5
21656,134,4
21656,132,0
21656,108,5
21656,22,1
21657,256,0
21657,92,0
21657,278,1
21657,168,0
21657,261,3
21657,133,1
21657,211,5
21657,209,3
21657,38,0
21657,51,1
21658,181,1
21658,155,1
21658,254,2
21658,192,2
21658,91,0
21658,21,0
21658,223,1
21658,297,0
21658,282,0
21658,58,0
