1,21,21417
2,21,20397
3,21,20619
4,21,30316
5,21,23843
6,21,33734
7,21,33777
8,21,22621
9,21,30924
10,52,28223
11,52,22223
12,52,19947
13,52,33198
14,52,19373
15,52,34432
16,52,29577
17,52,24720
18,52,24571
19,52,26927
20,82,25056
21,82,30566
22,82,28727
23,82,24719
24,82,30289
25,82,29914
26,82,21115
27,82,30807
28,82,31283
29,82,22008
30,126,22287
31,126,20594
32,126,30902
33,126,23680
34,126,19911
35,126,24443
36,126,26093
37,126,34705
38,129,32130
39,130,32186
40,130,29178
41,130,26826
42,130,27477
43,130,29428
44,152,10219
45,152,14795
46,152,11074
47,152,8158
48,251,26555
49,251,29215
50,251,30454
51,251,34080
52,251,23035
53,251,29938
54,251,21866
55,251,23715
56,257,23561
57,257,21458
58,302,7690
59,302,13958
60,302,1089
61,302,3259
62,302,17450
63,302,13183
64,302,1161
65,324,27947
66,324,31795
67,363,31228
68,363,30052
69,363,29268
70,363,28063
71,363,31246
72,390,15645
73,390,7592
74,390,8696
75,449,9389
76,449,1733
77,449,1135
78,449,1722
79,449,13459
80,474,19989
81,474,27745
82,474,32390
83,475,9429
84,475,17049
85,497,22239
86,497,28641
87,497,27766
88,497,34031
89,537,33945
90,537,24967
91,537,20521
92,537,32571
93,537,21761
94,539,20200
95,539,27112
96,561,31442
97,561,19339
98,573,27463
99,573,24641
100,573,23181
101,573,25055
102,573,24867
103,573,22324
104,615,25194
105,615,34329
106,619,23473
107,619,20479
108,619,29833
109,619,25705
110,619,33670
111,650,26831
112,650,34471
113,650,29309
114,650,31101
115,650,32401
116,650,28246
117,650,34819
118,650,23843
119,650,22936
120,756,19777
121,756,29799
122,756,21015
123,756,20712
124,803,27413
125,803,33702
126,803,27153
127,820,27928
128,820,34248
129,820,26430
130,820,27936
131,820,20758
132,821,26755
133,821,20958
134,821,19384
135,821,27081
136,821,32992
137,837,19779
138,837,22066
139,837,24360
140,837,25488
141,837,23781
142,837,27358
143,847,29606
144,914,10198
145,914,14826
146,1004,29880
147,1004,27603
148,1061,28818
149,1061,31278
150,1343,22254
151,1343,31419
152,1343,22510
153,1343,22399
154,1343,29635
155,1343,28626
156,1343,19822
157,1344,26278
158,1344,22902
159,1344,28024
160,1344,22487
161,1344,26007
162,1367,30033
163,1367,28694
164,1367,28987
165,1367,23016
166,1367,22791
167,1367,22541
168,1367,30635
169,1367,31518
170,1367,28653
171,1374,19643
172,1374,24288
173,1374,25789
174,1374,29491
175,1374,31254
176,1374,29056
177,1374,23914
178,1417,1035
179,1417,11100
180,1417,4442
181,1417,8210
182,1417,14532
183,1417,18700
184,1417,16379
185,1417,12428
186,1417,11695
187,1426,19882
188,1426,30607
189,1426,24087
190,1426,22814
191,1426,23318
192,1426,27329
193,1426,24059
194,1426,28054
195,1501,28207
196,1501,26136
197,1501,28274
198,1514,32532
199,1514,29526
200,1514,29097
201,1514,27301
202,1514,32719
203,1514,28429
204,1534,4899
205,1534,4266
206,1534,15728
207,1534,5213
208,1534,15516
209,1534,16844
210,1534,6662
211,1550,9446
212,1550,417
213,1550,15621
214,1550,2118
215,1550,1043
216,1552,32922
217,1552,30847
218,1552,28032
219,1552,20867
220,1552,21520
221,1552,24061
222,1552,27982
223,1560,20713
224,1560,19526
225,1560,25284
226,1560,22481
227,1560,23255
228,1560,30762
229,1560,34620
230,1560,32492
231,1568,34257
232,1568,32922
233,1568,33828
234,1569,26860
235,1569,29784
236,1569,34042
237,1594,25582
238,1594,30649
239,1594,27186
240,1594,20450
241,1594,27662
242,1616,29873
243,1616,33741
244,1616,31013
245,1649,31426
246,1649,23778
247,1649,26089
248,1649,27563
249,1649,30778
250,1649,31330
251,1649,24380
252,1649,22829
253,1649,34245
254,1682,6171
255,1682,2711
256,1682,349
257,1716,7272
258,1716,13371
259,1716,3772
260,1716,10941
261,1716,13017
262,1716,11057
263,1716,11750
264,1716,9107
265,1716,1328
266,1716,17584
267,1718,24952
268,1752,8334
269,1752,16178
270,1752,5496
271,1752,9393
272,1752,19117
273,1752,3974
274,1752,12121
275,1775,19818
276,1775,34090
277,1775,31676
278,1775,29839
279,1775,21161
280,1775,24581
281,1775,27988
282,1777,32050
283,1777,21512
284,1777,31203
285,1777,19683
286,1777,19798
287,1777,30054
288,1777,26876
289,1777,34034
290,1777,19659
291,1822,27322
292,1822,30743
293,1895,31642
294,1903,22475
295,1903,31688
296,1903,28126
297,1903,28688
298,1903,34647
299,1903,25889
300,1903,29551
301,1904,21032
302,1904,26312
303,1904,20111
304,1904,21111
305,1916,744
306,1916,1367
307,1917,28923
308,1917,30743
309,2010,2471
310,2010,7372
311,2010,12904
312,2063,7083
313,2063,1744
314,2063,5533
315,2063,4714
316,2063,15618
317,2063,13031
318,2063,16472
319,2063,12395
320,2063,18904
321,2063,10631
322,2148,27859
323,2148,25576
324,2148,22544
325,2148,28241
326,2148,27499
327,2148,34745
328,2157,30477
329,2157,20778
330,2182,20953
331,2182,23685
332,2182,33504
333,2182,22972
334,2182,33723
335,2182,22404
336,2182,31790
337,2182,28465
338,2182,27766
339,2182,31671
340,2192,34592
341,2192,34483
342,2192,28386
343,2192,32545
344,2192,27416
345,2192,28016
346,2192,29448
347,2192,34427
348,2192,26863
349,2204,27055
350,2204,20289
351,2204,25906
352,2204,27836
353,2204,21706
354,2204,21656
355,2204,20571
356,2220,30563
357,2247,13290
358,2247,7903
359,2247,3232
360,2247,10667
361,2247,13913
362,2247,12776
363,2247,914
364,2247,178
365,2310,31781
366,2310,22616
367,2310,34080
368,2310,30909
369,2310,19785
370,2377,19272
371,2377,30363
372,2377,19343
373,2377,31169
374,2377,28251
375,2377,29592
376,2377,19933
377,2400,27162
378,2400,21761
379,2400,25415
380,2400,26538
381,2400,33120
382,2400,34841
383,2401,33492
384,2401,20764
385,2401,33086
386,2401,25096
387,2419,14656
388,2419,9212
389,2419,1236
390,2419,14615
391,2419,11435
392,2419,5748
393,2419,7748
394,2419,16219
395,2419,5320
396,2422,21949
397,2422,23533
398,2422,25314
399,2445,26905
400,2445,30511
401,2445,34856
402,2445,29559
403,2445,25199
404,2445,26160
405,2445,21026
406,2462,2224
407,2462,17836
408,2462,6785
409,2462,4136
410,2462,6904
411,2462,2393
412,2462,2664
413,2492,29465
414,2492,28390
415,2492,30275
416,2492,23922
417,2492,29720
418,2492,34122
419,2492,29033
420,2492,22603
421,2496,24778
422,2496,34150
423,2496,32729
424,2496,31262
425,2496,29432
426,2496,23772
427,2496,20950
428,2530,26962
429,2530,34108
430,2530,27384
431,2530,32768
432,2572,20142
433,2572,30682
434,2572,22277
435,2572,34337
436,2572,20239
437,2572,24255
438,2572,28235
439,2572,30898
440,2616,32994
441,2616,26615
442,2632,28397
443,2632,24745
444,2632,28984
445,2632,34675
446,2632,29720
447,2632,30063
448,2632,19393
449,2632,21747
450,2632,31907
451,2632,32882
452,2642,22955
453,2689,10300
454,2689,7797
455,2689,81
456,2689,1835
457,2689,13497
458,2689,9173
459,2689,8648
460,2689,12912
461,2689,18208
462,2714,19708
463,2714,22217
464,2714,19713
465,2714,20091
466,2714,19464
467,2714,20660
468,2714,31892
469,2735,28272
470,2735,27391
471,2769,21837
472,2769,34021
473,2769,22425
474,2769,22190
475,2769,34644
476,2769,29030
477,2769,24793
478,2769,27806
479,2769,27388
480,2776,26333
481,2776,28810
482,2776,20615
483,2776,33170
484,2776,19750
485,2809,29713
486,2809,34716
487,2809,34766
488,2809,27713
489,2809,30731
490,2809,19194
491,2809,28943
492,2809,28151
493,2809,21466
494,2836,15020
495,2836,8826
496,2836,12475
497,2836,2523
498,2836,12489
499,2836,16554
500,2836,7903
501,2846,23463
502,2846,32306
503,2846,27921
504,2846,26954
505,2846,34057
506,2846,30093
507,2846,20625
508,2846,24391
509,2884,30712
510,2884,31106
511,2884,27320
512,2884,27712
513,2884,33284
514,2884,22405
515,2892,27360
516,2892,19653
517,2892,31125
518,2892,29993
519,2892,23333
520,2892,22946
521,2892,25328
522,2948,21807
523,2948,24940
524,2948,33387
525,2948,23825
526,2948,27151
527,2948,29751
528,2948,24316
529,2948,30324
530,2948,24815
531,2951,8273
532,2951,11845
533,2951,3711
534,2951,6474
535,2952,27932
536,2952,28286
537,2952,26512
538,2952,27927
539,2952,23340
540,2952,20044
541,2952,22294
542,2952,24312
543,2952,19790
544,2976,24438
545,2976,24867
546,2976,30309
547,3013,23745
548,3013,31176
549,3013,20709
550,3013,22223
551,3013,24129
552,3013,29948
553,3013,23018
554,3032,34540
555,3032,19344
556,3032,34317
557,3032,27998
558,3032,20824
559,3032,23408
560,3032,33376
561,3050,30489
562,3050,25814
563,3050,29589
564,3050,20254
565,3050,23863
566,3050,32288
567,3050,19519
568,3098,22709
569,3098,21086
570,3098,34154
571,3098,19687
572,3098,20451
573,3210,27869
574,3210,28367
575,3210,34938
576,3210,20560
577,3210,31307
578,3210,22210
579,3210,22905
580,3210,23511
581,3210,23519
582,3223,29461
583,3223,22369
584,3223,29056
